"text","web_url","datetime"
"Pope John Paul II, still beleaguered by protesters, condemned apartheid today and called for a stronger World Court and an international bill of rights. ''No form of discrimination, in law or in fact, on the basis of race, origin, color, culture, sex or religion can ever be acceptable,'' the Pope declared in an address at the World Court, formally known as the International Court of Justice. ''Hence,'' John Paul said, ''no system of apartheid or separate development will ever be acceptable as a model for relations between peoples or races.'' John Paul was again met by demonstrators on the third day of his Dutch visit as he traveled here and again to Utrecht, the scene of violent protests Sunday in which 14 people were arrested.","http://www.nytimes.com/1985/05/14/world/pope-tells-world-court-apartheid-is-unacceptable-protests-go-on.html",1985-05-14 00:00:00
"If Ronald Reagan were a paid agent of the Soviets, he couldn't do any better for them than he is doing in Central America. He has managed to blur the distinction between the foreign policy goals of the United States in the Americas and those of the Soviet Union everywhere else. This is an achievement for which Leonid I. Brezhnev's successors should be truly grateful. The Reagan doctrine of 1985 is, continent for continent, virtually indistinguishable from the Brezhnev Doctrine of 1968. The essence of the Brezhnev Doctrine, according to so dispassionate a source as the ''Encyclopedia Britannica,'' is that ''the U.S.S.R. and the community of Socialist nations had the right to intervene if, in their judgment, one of their number was pursuing policies that threaten the essential common interests of the others.''","http://www.nytimes.com/1985/05/20/opinion/reagan-s-brezhnev-doctrine.html",1985-05-20 00:00:00
"The Senate Foreign Relations Committee voted today to send the United Nations treaty against genocide to the Senate, adopting reservations insisted upon by Senator Jesse Helms, Republican of North Carolina, who has led opposition to the treaty in the past. Ten of the 17 members of the committee voted to send the treaty to the floor for advice and consent to its ratification. Five members voted ''present'' because they favored having the full Senate vote on the treaty but objected to the reservations. Two members were absent.","http://www.nytimes.com/1985/05/22/world/senate-panel-approves-with-reservations-un-genocide-treaty.html",1985-05-22 00:00:00
"In an unexpected move, the International Olympic Committee asked today for the resignation of Monique Berlioux, its director and chief executive officer for 14 years, according to committee sources. The decision to replace Mrs. Berlioux, who has played a leading role in planning and organizing all Olympic Games since 1972, was taken at a closed meeting of the nine-member executive board, the sources said. No official announcement was issued, pending agreement on a financial settlement over the 61-year-old director's contract. At a news conference, Mrs. Berlioux neither confirmed nor denied that she had been asked to resign, but she stressed that there were three years left on her contract.","http://www.nytimes.com/1985/06/03/sports/ioc-director-is-under-fire.html",1985-06-03 00:00:00
"To the Editor: Once more, terrorists have struck, Shiite Moslems hijacking a T.W.A. airliner with United States citizens aboard. The American responses were predictable: Government officials denouncing terrorists, and journalists endlessly rehashing the details of the most recent incident.","http://www.nytimes.com/1985/06/23/opinion/l-lesson-of-hijacking-is-that-the-us-is-at-war-in-the-mideast-073209.html",1985-06-23 00:00:00
"Ted Stein, a professor at the University of Washington School of Law, died June 12 in a fishing accident in northern Oregon. He was 32 years old and lived in Seattle.","http://www.nytimes.com/1985/06/24/us/prof-ted-l-stein-dies-at-32-aided-case-on-iran-hostages.html",1985-06-24 00:00:00
"Hostesses handed out white carnations and the San Francisco Boys Choir sang a specially written song of peace as this city celebrated the signing of the United Nations Charter here 40 years ago today. At the elegant Beaux-Arts Herbst Theater, Mayor Dianne Feinstein tried to recapture a bit of the spirit present on the stage there when delegates from 50 nations signed what Senator Tom Connally of Texas then called ''the greatest document of its kind that has ever been formulated.'' The flags of those nations decorated the stage just as they did 40 years ago when President Harry Truman stood before the delegates and said, ''Oh, what a great day this can be in history.'' Girl and boy scouts, accompanied by a brass quintet, solemnly carried onto the stage the flags of the 109 countries that have since joined the world body. A vintage black and white film relived the highlights of those heady 62 days in the spring of 1945 when delegates hammered out the historic document that vowed to save succeeding generations from the scourge of war.","http://www.nytimes.com/1985/06/27/world/san-francisco-looking-back-to-un-birth.html",1985-06-27 00:00:00
"At the Nassau Presbyterian Church in Princeton, N.J., Alison Lawrence Baxter, a daughter of Harriet Baxter of Cambridge, Mass., and the late Richard R. Baxter, was married to William A. Stoltzfus 3d, a son of Mr. and Mrs. William A. Stoltzfus Jr. of Princeton. The Rev. Dr. Wallace Alston performed the ceremony.","http://www.nytimes.com/1985/06/30/style/miss-baxter-wed-to-w-a-stoltzfus-3d.html",1985-06-30 00:00:00
"Administration sources said today that serious consideration was being given to offering rewards of as much as $500,000 each for help in apprehending the two men who hijacked a Trans World Airlines jetliner to Beirut and murdered a hostage. Secretary of State George P. Shultz and the White House spokesman, Larry Speakes, both said today that a 1984 law authorizes the Administration to offer rewards for what Mr. Shultz called ''information leading to the trial and successful prosecution of terrorists.'' Other Administration officials said Mr. Shultz was giving serious consideration to this option in the hijacking case. Mr. Shultz said only, ''I will make recommendations'' on the matter and that the final decision would be made by President Reagan. Mr. Shultz also said at a news conference that the United States would continue efforts to force the closing of the Beirut airport to international traffic, despite new threats by Shiite Moslem extremists who are holding other kidnapped Americans. Seven Americans are still kidnapped or missing in Lebanon.","http://www.nytimes.com/1985/07/04/us/the-hijacking-aftermath-reward-pondered-in-twa-hijacking.html",1985-07-04 00:00:00
"The Lebanese Government said today that in an effort to restore confidence in Beirut International Airport, it had erected earthen barriers to prevent unauthorized cars from driving onto runways and would ban armed militiamen from the airport perimeter. Officials also said President Amin Gemayel would send a note to the United Nations to complain that the United States effort to organize a boycott of the airport in the wake of the Trans World Airlines hostage crisis was a breach of international law. Campaign Against Airport The Reagan Administration has stopped flights to the United States by Middle East Airlines, Lebanon's national carrier, and Trans-Mediterranean Airways, a cargo carrier. It also said it would seek to persuade other nations to ''isolate'' the Beirut airport.","http://www.nytimes.com/1985/07/05/world/lebanon-moves-to-secure-airport-erects-barriers-and-bans-militia.html",1985-07-05 00:00:00
"Three resolutions pending before the American Bar Association's House of Delegates concerning American foreign policy have been removed from the agenda. The deleted motions urged the Government to reduce restrictions on visas for foreign citizens and on travel abroad by United States citizens, to express support for the International Court of Justice, and to begin negotiations with the Soviet Union aimed at a treaty to prohibit first use of nuclear weapons. The resolutions would have been voted upon this week at the bar association's annual meeting. The decision to withdraw them came a few days after officials of the State Department and the National Security Council held a private briefing for the association's Board of Governors, primarily devoted to the problem of international terrorism. At that meeting or shortly afterward, Government officials reiterated opposition to each of the proposed resolutions.","http://www.nytimes.com/1985/07/08/nyregion/bar-group-drops-3-foreign-policy-proposals.html",1985-07-08 00:00:00
"The man who will be president of the American Bar Association for the next year was groomed for the job for two decades, acquaintances say, but he almost didn't make it. William W. Falsgraf's first campaign for the top position ended unsuccessfully in 1982. After having climbed steadily through the A.B.A.'s byzantine organization, he lost to Wallace D. Riley, who said this week that ''maybe I worked a little harder'' at courting the 52 state delegates who had the votes. Most unsuccessful candidates for president of the Bar Association quietly fade away. Not Mr. Falsgraf. Two years later he collected enough votes to become president-elect nominee, and is about to be president.","http://www.nytimes.com/1985/07/12/us/man-in-the-news-spokesman-for-the-nation-s-lawyers-william-wendall-falsgraf.html",1985-07-12 00:00:00
"President Daniel Ortega Saavedra, addressing a vast crowd on the sixth anniversary of the Nicaraguan revolution, asserted today that it was the United States, not Nicaragua, that was supporting terrorism. The Nicaraguan leader rejected Reagan Administration charges, the latest of which were made in a diplomatic note delivered this week, that Nicaragua was backing terrorists. ''Nicaragua has neither practiced nor supported terrorism, nor has it been involved in any terrorist act,'' Mr. Ortega said. He said Nicaraguans were ''victims of United States terrorism'' because anti-Government guerrillas backed by the United States had attacked targets inside Nicaragua.","http://www.nytimes.com/1985/07/20/world/nicaraguan-at-a-rally-accuses-us-of-terror.html",1985-07-20 00:00:00
"Nicaragua has often accused the United States of planning a military attack, an allegation that helps the Sandinistas maintain tight discipline, whether they believe it or not. The Reagan Administration sees a virtue in keeping them wondering; it turned up the heat again last week, although Robert C. McFarlane, the White House national security adviser, reiterated that there were no plans for an invasion or even for a break in diplomatic relations. In a diplomatic note, which Nicaragua rejected as containing ''false accusations,'' the United States said intelligence reports showed Nicaragua supported people planning terrorist attacks on Americans in Honduras, and that the Sandinistas also supported Salvadoran insurgents who killed four off-duty marines and two other Americans last month in El Salvador. Repetition anywhere in Central America would have ''serious consequences,'' the note warned. ''Our response to violent acts against Americans will be appropriate to the loss incurred,'' the White House said. ''The time and place will be of our own choosing.'' Invoking for the first time Congressional authority approved in 1984, the State Department offered a $100,000 reward for information leading to punishment of the assassins.","http://www.nytimes.com/1985/07/21/weekinreview/the-world-a-us-warning-to-nicaragua.html",1985-07-21 00:00:00
"To the Editor: Opposition in the United States to a revision of the 1949 Geneva Convention on treatment of combatants and war victims, as reflected in your July 22 news article on objections by the Joint Chiefs of Staff, reveals a good deal of anachronistic thinking. The Joint Chiefs and parts of the Reagan Administration object to those provisions in the amending protocols that grant fighters of national liberation movements the same status that soldiers of the armies of established states enjoy. Behind this reluctance, of course, is the Administration's tendency to view the national liberation struggle of peoples across the globe as illegitimate and ''terroristic.''","http://www.nytimes.com/1985/08/06/opinion/l-let-s-join-the-world-on-geneva-protocols-170639.html",1985-08-06 00:00:00
"A former White House counsel, Lloyd N. Cutler, will represent the antinuclear and environmental group Greenpeace in its legal battle with the French Government over the sinking of the ship Rainbow Warrior, Greenpeace announced today. The group said Mr. Cutler, counsel to President Carter from 1979 to 1981, would help Greenpeace seek compensation for the bombing last month in New Zealand that sank the ship and killed one crew member, Fernando Pereira, a photographer. ''We are a peaceful, nonviolent organization,'' David McTaggart, the Greenpeace chairman, said at a news conference, ''but that does not mean we will stand by and let ourselves be hit.'' Greenpeace said Mr. Cutler, a partner in the Washington law firm of Wilmer, Cutler & Pickering, had offered his services without charge.","http://www.nytimes.com/1985/08/30/world/ex-white-house-lawyer-to-help-greenhouse.html",1985-08-30 00:00:00
"To the Editor: Judging from your Aug. 15 front-page article about the wall of sand and electronic sensors the Moroccans have built across Western Sahara, you have accepted the politically charged language of the Moroccan invasion force by referring to the defense forces of the Saharawis people's nation as ''rebels'' (akin to calling the French Resistance fighters rebels). That the Polisario Front is nothing more than an Algerian-backed rebel force is a Moroccan fabrication intended to camouflage the invasion. With American and French assistance, Morocco has maintained and extended its 10-year invasion of what you refer to as ''once-disputed'' Western Sahara. The dispute won't be ended by simply erecting a wall to extend Morocco's kingdom (the wall is vulnerable to air attack, electronic sabotage and decoy feints). Nor will Morocco's unilateral assertions of sovereignty guarantee what is an annexation by military invasion (the Eritreans have resisted Ethiopia's territorial claim for 23 years, and the Karens have done the same against Burma for 37 years).","http://www.nytimes.com/1985/08/31/opinion/l-morocco-s-sand-castle-war-226968.html",1985-08-31 00:00:00
"Sir Muhammad Zafrulla Khan, Pakistan's first Foreign Minister, died today after a long illness at the age of 92, the official press agency reported. He was also a former president of the United Nations General Assembly and of the International Court of Justice at The Hague.","http://www.nytimes.com/1985/09/02/world/sir-muhammad-z-khan-92-pakistan-ex-foreign-minister.html",1985-09-02 00:00:00
"Relying heavily on American lawyers and witnesses, the Government of Nicaragua will try to prove in proceedings opening at the World Court next week that the United States controls and directs Nicaraguan rebels in violation of international law. Abram Chayes, a Harvard Law professor who was the State Department's top lawyer during the Kennedy Administration, said this week that he and other members of the legal team working for Nicaragua would argue that the rebel force, often referred to as the contras, was an ''agent'' of the Reagan Administration and that the United States was responsible for its actions. The hearing opens Thursday in The Hague, seat of the World Court, which is formally called the International Court of Justice.","http://www.nytimes.com/1985/09/08/world/nicaragua-s-american-lawyers-prepare-case.html",1985-09-08 00:00:00
"The Canadian Government, stung by domestic criticism of a United States icebreaker's voyage through the Northwest Passage last month, announced new measures today to strengthen its claim to sovereignty over the Arctic waters. In a statement to the House of Commons, the Foreign Affairs Minister, Joe Clark, said the Government would enclose the entire Arctic archipelago, including the Northwest Passage, within formal boundaries as of next Jan. 1.","http://www.nytimes.com/1985/09/11/world/around-the-world-canada-acts-to-buttress-claims-in-the-arctic.html",1985-09-11 00:00:00
"A former Nicaraguan rebel says in a court affidavit that the rebels routinely forcibly recruited new guerrillas by publicly killing Government officials and their sympathizers in small Nicaraguan towns. In an affidavit to the World Court that is to be made public on Thursday, Edgar Chamorro, who was a leader of the Nicaraguan Democratic Force until last fall, said the forced recruitment was done with the acquiescence of the Central Intelligence Agency. Rebel units ''would arrive at an undefended village, assemble all the residents in the town square and then proceed to kill - in full view of the others - all persons working for the Nicaraguan Government, including police, local militia members, party members, health workers, teachers and farmers,'' the affidavit says. ''It was easy to persuade those left alive'' to join, he added. Bosco Matomoros, spokesman for the Nicaraguan Democratic Force, today called Mr. Chamorro's charges ''an absolute lie.''","http://www.nytimes.com/1985/09/12/world/nicaraguan-rebel-tells-of-killings-as-device-for-forced-recruitment.html",1985-09-12 00:00:00
"With the row of seats reserved for the United States conspicuously empty, the World Court began today to hear a Nicaraguan complaint that United States support for anti-Government rebels in Nicaragua represents ''state terrorism'' and violates international law. The Nicaraguan legal team, consisting largely of American and British lawyers, began to present witnesses who charged that the contras, as the rebels fighting the Sandinista Government of Nicaragua are called, were an ''artificial'' creation of the Central Intelligence Agency who would be unable to carry out military activities without United States help. ''If United States were to terminate its support for the contras, without any doubt the war would be over in a matter of a few months, not more than two or three months,'' the first Nicaraguan witness, Deputy Interior Minister Luis Carrion, told the court. He said this was ''because the contras are an artificial force, artificially created by the United States, that exists only because it counts on U.S. direction, on U.S. training, on U.S. assistance, on U.S. weapons, on U.S. everything.''","http://www.nytimes.com/1985/09/13/world/world-court-hearing-nicaragua-s-case-against-us.html",1985-09-13 00:00:00
"Nicaragua resumed last week its international legal offensive against the United States for backing anti-Sandinista rebels, but Washington chose to respond only indirectly. Before the International Court of Justice in the Hague, the Managua Government argued that the rebels were an ''artificial'' creation of the Central Intelligence Agency. ''If United States support was withdrawn, the war would be over in a matter of a few months,'' charged Luis Carrion, Nicaragua's Vice Minister of the Interior.","http://www.nytimes.com/1985/09/15/weekinreview/the-world-nicaragua-takes-js-to-court.html",1985-09-15 00:00:00
"A former analyst for the Central Intelligence Agency testified before the World Court today that there was ''no credible evidence'' that the Nicaraguan Government had provided significant quantities of arms to insurgents in El Salvador for at least the last four years. The assertion that the Nicaraguans have provided weapons to the leftist guerrillas in El Salvador has been a major reason used by the Reagan Administration to explain its support of the rebels who are seeking to overthrow the Nicaraguan Government. Asked today by Abram Chayes, a Harvard professor who heads the Nicaraguan legal team here, if the Nicaraguan Government was involved in arms traffic to El Salvador, the former C.I.A. analyst, David MacMichael, said: ''I do not believe that such a traffic goes on now, nor has it gone on for the past four years at least, and I believe that the representations of the United States Government to the contrary are designed to justify its policies toward the Nicaraguan Government.'' Evidence Disappears, He Says Mr. MacMichael said that in late 1980 and early 1981 there was credible evidence that Nicaragua did supply the Salvadoran guerrillas with arms, but the evidence disappeared by the early spring of 1981, some six months before the United States began its extensive support for the contras, as the rebels are known.","http://www.nytimes.com/1985/09/17/world/latin-arms-trade-detailed-in-court.html",1985-09-17 00:00:00
"South African military officials said today that a raid into southern Angola that began two days ago was continuing, and that nearly 500 soldiers had been deployed to track down a battalion of Namibian insurgents. The raid, backed by the air force, was characterized by the authorities as a pre-emptive strike against guerrillas of the South-West Africa People's Organization, which South Africa said was planning attacks in the South African-administered territory, also known as Namibia. Spokesmen for the South African Defense Force said here that its soldiers were trying to eliminate a battalion of anywhere from 400 to 800 insurgents, and had destroyed an arms cache near the South African border on Tuesday.","http://www.nytimes.com/1985/09/19/world/raid-by-500-south-africans-into-southern-angola-continues.html",1985-09-19 00:00:00
"The prepared testimony was finished at this afternoon's session of the World Court. The panel of 15 judges, seated in black robes under a row of stained-glass windows and glimmering chandeliers, had heard Nicaragua's Finance Minister, William Huper, catalogue millions of dollars worth of economic damage to his country due, he contended, to American support for the anti-Government forces known as the contras. Then one judge - and only one judge - asked a series of polite but pointed questions. Among them was this: The Government of El Salvador claims that guerrillas in that country, which many contend are supported by Nicaragua, have caused disastrous economic losses. If Nicaragua is indeed supporting the insurgents in El Salvador, the judge asked, is it responsible for economic damage there?","http://www.nytimes.com/1985/09/20/world/american-at-the-hague-sits-in-judgement-on-us.html",1985-09-20 00:00:00
"In villages throughout El Salvador, a one-day truce halts the fighting as medical teams inoculate children against five fatal diseases. Halfway across the world, near the Aswan Dam in Egypt, a restoration team puts the finishing touches on a 20-year project to save the historic temple of Abu Simbel. On the island of Cyprus, peacekeeping troops stand guard along the line separating Greek and Turkish Cypriots. And in a dark, windowless conference room on the far East Side of Manhattan, delegates debate the morality of corporations doing business in South Africa. These four programs are only a few of the tens of thousands of operations organized or sponsored by the United Nations, which is celebrating its 40th anniversary this year.","http://www.nytimes.com/1985/09/22/nyregion/worldwide-un-tackles-problems-large-and-small.html",1985-09-22 00:00:00
"President Reagan is moving toward a decision to formally end United States recognition of the World Court's authority in political cases, Administration officials said today. Officials said the United States would continue to deal with the Court on ''mutually submitted'' disputes involving commercial, legal or border problems with other nations. The officials said that a measure that would withdraw the United States from World Court jurisdiction in political cases had been approved by the National Security Council and that President Reagan was scheduled to sign it either today without making a public announcement, or Monday. The details were quietly drawn up in recent weeks by Attorney General Edwin L. Meese and Secretary of State George P. Shultz and their staffs.","http://www.nytimes.com/1985/10/07/world/us-plans-to-quit-the-world-court-in-political-cases.html",1985-10-07 00:00:00
"By withdrawing from proceedings of the World Court except when it considers them nonpolitical, the Reagan Administration would further weaken the authority of a judicial panel already lacking clear enforcement powers. The Court, known formally as the International Court of Justice, was formed in 1945 as the judicial organ of the United Nations. With a mandate to interpret treaties and resolve legal disputes between nations, it has consistently been handicapped by the refusal of many nations to recognize its jurisdiction and accept its decisions. The United States is one of 44 nations that can be ordered before the Court when charges are brought against them. Many other countries, including France, Italy, West Germany, China and the Soviet Union, have refused to accept the Court's jurisdication.","http://www.nytimes.com/1985/10/07/world/the-world-court-snubbed-by-many-nations.html",1985-10-07 00:00:00
"The United States announced today that it was ending its policy of automatic compliance with the decisions of the World Court. A State Department statement asserted that the Court's procedures had been ''abused for political ends,'' especially by Nicaragua, and that most nations had long failed to automatically accept the tribunal's jurisdiction. ''Our experience with compulsory jurisdiction has been deeply disappointing,'' said Charles E. Redman, a State Department spokesman. A United Nations spokesman, Francois Giuliani, said Secretary General Javier Perez de Cuellar had received a letter from Secretary of State George P. Shultz outlining the details of the American decision. The spokesman said the letter had been forwarded to the United Nations legal department.","http://www.nytimes.com/1985/10/08/world/us-limits-its-role-at-court-in-hague.html",1985-10-08 00:00:00
"The second day of a Unesco conference here was dominated today by a Soviet-led effort to dismiss all American nationals working for the agency, from which the United States resigned in protest at the end of last year. The Soviet effort, supported by Algeria, India and Cameroon, could also lead to the closing of the observer mission that the United States still keeps at Unesco as well as to a decision to prosecute the United States before the International Court of Justice for nonpayment of its share of this year's budget. The Soviet Union demanded that the General Conference, Unesco's supreme decision-making body, should itself quickly debate and decide the organization's future relationship with the United States. The Reagan Administration said it quit the United Nations Educational, Scientific and Cultural Organization because it regarded the agency as unduly politicized and hostile to Western values.","http://www.nytimes.com/1985/10/10/world/soviet-leading-bid-to-dismiss-unesco-s-americans.html",1985-10-10 00:00:00
"The world of Dr. Armand Hammer could have been something of a menacing place last night, but joviality triumphed, to everyone's relief. The menace, of course, was all in the setting: the arms and armor gallery of the Metropolitan Museum of Art, with its collection of lances, maces and knights on horseback. But joy was inherent in the occasion: a champagne celebration of the publication of ''The World of Armand Hammer,'' a volume portraying the ceaseless travels of Dr. Hammer, the industrial patriarch, art patron and navigator of the corridors of power. Meanwhile, another power center coalesced only a few blocks away. Amid the less heraldic, more intimate spaces of Mortimer's, the Lexington Avenue restaurant, the world of Estee Lauder gathered under a canopy of red balloons. They were celebrating the publication of ''Estee: A Success Story.'' The autobiography by the founder of the international cosmetics empire that bears her name is being published by Random House ($19.95).","http://www.nytimes.com/1985/10/11/style/two-parties-two-books-and-two-worlds.html",1985-10-11 00:00:00
"The worst decisions are made in anger. President Reagan's decision to withdraw from the compulsory jurisdiction of the World Court was a lamentable overreaction to the impending negative ruling in the case of our clearly illegal mining of Nicaragua's harbors. The action may give us some fleeting satisfaction. But in the long term it will damage our foreign policy interests, undermine our legitimacy as a voice for morality and erode the rule of law in international relations. When Congress ratified President Harry S. Truman's decision to participate in the World Court, it was with the clear intention that we should abide by the Court's compulsory jurisdiction. Since then, every President has strengthened that original commitment. They have done so because the United States has an interest in a political and diplomatic entity that seeks peaceful solutions to international disputes.","http://www.nytimes.com/1985/10/16/opinion/reagan-s-world-court-error.html",1985-10-16 00:00:00
"President Reagan asked the Senate today to act before the end of the year to approve the treaty branding the act of genocide an international crime. The pact has been awaiting Senate action for the last 37 years. The President's request, in a letter to the Senate majority leader, Bob Dole, Republican of Kansas, apparently breaks a long impasse that has blocked Senate action on the pact. The treaty was inspired originally by the killing of millions of Jews and others by Nazi Germany in World War II.","http://www.nytimes.com/1985/10/17/world/reagan-presses-for-genocide-pact.html",1985-10-17 00:00:00
"Following are excerpts from a speech today by President Daniel Ortega Saavedra of Nicaragua, as distributed in translation by the Nicaraguan Mission: Nicaragua is specially concerned about the fact that U.S. military might has ignored the basic principles of international coexistence through its Administration and Congress, thus promoting a policy of state terrorism against the people of Nicaragua.","http://www.nytimes.com/1985/10/22/world/excerpts-from-nicaraguan-s-speech.html",1985-10-22 00:00:00
"Rajiv Gandhi, arriving here on his first visit to the United Nations since he became India's Prime Minister, today reaffirmed his Government's professed policy of nonalignment and warned against isolationism. In a speech to a meeting of the nations espousing nonalignment, Mr. Gandhi warned that nations ''not aligned with either of the power blocs face new and sinister threats of intervention, interference and pressure.'' ''The world continues to be threatened by bloc antagonisms and disfigured by inequalities,'' Mr. Gandhi told a standing-room-only crowd in the Trusteeship Council chamber that included leaders from around the globe. ''We prize our independence and equality and reject attmpts to dominate us.''","http://www.nytimes.com/1985/10/23/world/the-un-s-anniversary-gandhi-affirms-path-of-nonalignment.html",1985-10-23 00:00:00
"To the Editor: In an article on the World Court accompanying your report on United States plans to withdraw from the Court in political cases (Oct. 7), you report: ''In 1977, Argentina defied its order, resulting from claims by Chile, to give up three small islands off the southern tip of South America.'' Argentina never ignored any ruling by the International Court of Justice.","http://www.nytimes.com/1985/10/23/opinion/l-argentine-defiance-098518.html",1985-10-23 00:00:00
"MEXICO Bernardo Sepulveda Amor Foreign Minister Rather than a problem of efficiency, we face that of the efficacy of the U.N. system. Rather than questions regarding the organization and the administering of resources, we face vested interests and new problems that undermine the necessary decisions to prevent, solve and move forward. The essence of the U.N.'s limitations is the lack of a genuine political will on the part of member states to fulfill and insure the fulfillment of the principles of the Charter, to subject their conduct to international law, to subordinate their selfish or immediate interests to the aims of a collective nature and to the higher purposes of our civilization. The solution to this contradiction is incumbent upon all, although the more powerful have a greater responsibility.","http://www.nytimes.com/1985/10/24/world/un-s-anniversary-foreign-affairs-ministers-tell-their-hopes-for-world.html",1985-10-24 00:00:00
"To the Editor: Much of the discussion of the Reagan Administration's withdrawal from the ''compulsory'' jurisdiction of the International Court of Justice has been exceptionally misleading. This includes ''Reagan's World Court Error,'' Senator Paul Simon's otherwise excellent Op-Ed article (Oct. 16).","http://www.nytimes.com/1985/10/25/opinion/l-the-illusion-of-world-court-jurisdiction-104124.html",1985-10-25 00:00:00
"BACK TO NORMAL - Today, for the first working day in more than a month, not a single king, president, prime minister or foreign minister is scheduled to address the General Assembly. The assembly, which will meet in a basement conference room in order to allow the hall to be prepared for tonight's United Nations Day concert, will take up more mundane matters: the report of the International Court of Justice, and cooperation between the United Nations and regional groups. IMMUNIZATION DRIVE - The 41st year of the United Nations will open with what is being billed as a ''people's forum'' on one of the organization's most successful campaigns: a drive organized by the United Nations Children's Fund to immunize the world's children to protect them from six preventable diseases by 1990. Dr. Bernard Lown, co-winner of the 1985 Nobel Peace Prize and one of the founders of International Physicians for the Prevention of Nuclear War, plans to attend, as does Prime Minister Turgut Ozal of Turkey, whose nation is in the middle of the largest immunization drive yet launched. Other participants include Agostino Cardinal Casaroli, Secretary of State of the Vatican, Prime Ministers Olof Palme of Sweden and Ranasinghe Premadasa of Sri Lanka, and President Spyros Kyprianou of Cyprus.","http://www.nytimes.com/1985/10/25/world/united-nations-calendar.html",1985-10-25 00:00:00
"In a sharp departure from the past, the nation's major police associations are fighting for controls on pistols, adding a new element to the long, bitter struggle over regulation of firearms. The police lobby has been active in recent months at both the national and state levels and is currently pitted against the National Rifle Association in opposition to a bill before Congress to reduce Federal regulation of interstate gun sales. In the past, the nation's law-enforcement officers remained mostly in the background on issues related to gun control. While some big-city police chiefs testified for more controls, much of the rank and file, according to all accounts, embraced many of the goals of the rifle association, the chief lobby opposing controls. Police influence on legislation was therefore muted.","http://www.nytimes.com/1985/10/27/us/police-groups-reverse-stand-and-back-controls-on-pistols.html",1985-10-27 00:00:00
"To the Editor: ''Spiting the World Court'' (editorial, Oct. 9) reveals confusion about the nature of the International Court of Justice and the Administration's policy. You rightly agree that we need protection against suits over matters unsuitable for adjudication.","http://www.nytimes.com/1985/10/28/opinion/l-prescribing-limits-for-world-court-109316.html",1985-10-28 00:00:00
"Metropolitan Transportation Authority officials, under pressure from Senator Alfonse M. D'Amato, said yesterday that a consultant's report that pronounced the 63d Street subway tunnel structurally sound might have been based on inadequate information. The chairman of the M.T.A., Robert R. Kiley, said the report, issued last week, would be returned to the agency's consultants so its conclusions could be reviewed in light of information that Mr. D'Amato said he had about a key support girder in the $800 million tunnel. The agreement came at hearings into the M.T.A. capital program by the transit subcommittee of the Senate Appropriations committee. The New York Republican, a member of the subcommittee, was openly angry about what he said was the ''quick release'' by the M.T.A. of the consultant's report on the tunnel, which links Queens and Manhattan. The project has been the focus of months of alternately acid and cordial debate between Mr. D'Amato and transit officials.","http://www.nytimes.com/1985/11/03/nyregion/subway-tunnel-report-is-sent-back.html",1985-11-03 00:00:00
"Dr. V. K. Wellington Koo, a Nationalist Chinese diplomat, a former Prime Minister and a signer of the United Nations Charter, died Thursday night at his home in Manhattan. Dr. Koo, whose ties to the United States date from his student days at Columbia University, was 97 years old. In his 40 years of diplomatic service, Dr. Koo was Ambassador to France from 1936 to 1941 and Ambassador to Britain from 1941 to 1946.","http://www.nytimes.com/1985/11/16/world/vk-wellington-koo-dies-a-former-premier-of-chine.html",1985-11-16 00:00:00
"Without fanfare, the Inter-American Court of Human Rights has struck a decisive blow against a practice prevalent in Latin America: the compulsory licensing of journalists by governments. This decision, involving Costa Rica, deserves close attention because it is the first time that any international court has considered the free press provisions of the Inter-American Declaration of Human Rights and because its ruling ought to have an important impact on 10 other Latin American countries with similar laws restricting journalists. The Costa Rica-based court, the Western Hemisphere's highest human rights tribunal, reviewed a Costa Rican law that prohibits anyone from becoming a journalist without a license. In a unanimous opinion that, unfortunately, is nonbinding, it decided that compulsory licensing was incompatible with the Declaration since it violated ''not only the right of each individual to seek and impart ideas through any means of his choice, but also the right of the public at large to receive information without any interference.''","http://www.nytimes.com/1985/12/14/opinion/a-gain-for-the-latin-media.html",1985-12-14 00:00:00
"The room, quiet and green in tone, contains an oval wooden table, six upholstered chairs and a crystal chandelier. On the discreetly flowered walls are 69 small framed black and white photographs of the men and women who have won the Nobel Peace Prize since it was first awarded in 1901. A visitor to the Nobel Institute here can enter the hallowed chamber where every year the five-member Nobel Prize Committee chooses the winner of the prestigious award. It was here in the course of meetings this year that the select group of Norwegians decided to give the 1985 prize to International Physicians for the Prevention of Nuclear War, an organization that joins American, Soviet and other doctors who have publicized the medical dangers of nuclear war.","http://www.nytimes.com/1985/12/15/world/nobel-prize-outcry-panel-surprised.html",1985-12-15 00:00:00
